Date,Closed_Ledgers,7_Day_MA,14_Day_MA,Lag_1,Lag_7,Lag_14
2018-05-09,0.3281915973208849,0.3738333060422465,0.3608589538742472,0.3348912822597033,0.3321961620469083,0.2372767857142857
2018-05-10,0.408159123198701,0.3813328966759457,0.3661966884975333,0.3273724852672221,0.3294243070362473,0.28125
2018-05-11,0.3503145930586563,0.3731455706566235,0.3618071041033832,0.4074375127006706,0.3707889125799573,0.3412946428571428
2018-05-12,0.3123604627562411,0.3644997543802193,0.3557494776394573,0.3495224547856126,0.3339019189765458,0.3207589285714285
2018-05-13,0.3860361274609296,0.3764205010643522,0.3606833704984811,0.3115220483641536,0.2773987206823027,0.2620535714285714
2018-05-14,0.3178404708747717,0.3710168658915999,0.3583481116007936,0.38528754318228,0.3185501066098081,0.2794642857142857
2018-05-15,0.3178404708747717,0.3681349271327979,0.3564518111425208,0.3170087380613696,0.3021321961620469,0.2738839285714285
2018-05-16,0.3294093769027806,0.3683314229572621,0.3534317770793461,0.3170087380613696,0.2942430703624733,0.3008928571428571
2018-05-17,0.2969352547188958,0.3503848043229082,0.3478306673924113,0.3285917496443812,0.3782515991471215,0.2979910714285714
2018-05-18,0.2969352547188958,0.3417717373505808,0.3388232402156161,0.2960780329201382,0.3174840085287846,0.3412946428571428
2018-05-19,0.3547797848589405,0.3486163419027345,0.3378575316489029,0.2960780329201382,0.2776119402985074,0.3026785714285714
2018-05-20,0.4026791150801705,0.3513017848370723,0.3456885502080662,0.3539930908351961,0.3550106609808102,0.2435267857142857
2018-05-21,0.3032271158920235,0.3489438349435076,0.3415272242024122,0.4019508230034546,0.2833688699360341,0.2866071428571428
2018-05-22,0.32392936878425,0.3499263140658262,0.34050884062297,0.3023775655354602,0.2833688699360341,0.2694196428571428
2018-05-23,0.3011974832555307,0.3453741607990827,0.3381735817252824,0.3231050599471652,0.2955223880597015,0.2611607142857143
2018-05-24,0.2740004059265273,0.3416734894383496,0.3265675205871509,0.3003454582401951,0.261407249466951,0.3491071428571428
2018-05-25,0.3038360056829713,0.342786965776977,0.3225466612821094,0.2731152204836415,0.261407249466951,0.2854910714285714
2018-05-26,0.437182869900548,0.356083183232356,0.3333450388917175,0.3029871977240398,0.3221748400852878,0.24375
2018-05-27,0.3586360868682768,0.3489765842475845,0.3309746633188764,0.4364966470229628,0.3724946695095948,0.3247767857142857
2018-05-28,0.3133752790744875,0.3506140494514492,0.3305883798921915,0.3578540946961999,0.2680170575692964,0.2497767857142857
2018-05-29,0.3277856707935863,0.3512362862289179,0.3314487384334448,0.3125381020117862,0.2897654584221748,0.2497767857142857
2018-05-30,0.3129693525471889,0.3531357458654005,0.3300265130897405,0.326966063808169,0.2658848614072495,0.2625
2018-05-31,0.3255530748934442,0.3614540691010316,0.3325022386880406,0.3121316805527331,0.2373134328358209,0.2267857142857142
2018-06-01,0.3511264461132535,0.3690846569510396,0.337190314820993,0.3247307457833773,0.2686567164179104,0.2267857142857142
2018-06-02,0.3961842906433935,0.3624692975274278,0.3407722156866187,0.3503352977037187,0.4087420042643923,0.2904017857142857
2018-06-03,0.3539679318043434,0.3617160635336494,0.3365582146682347,0.3954480796586059,0.326226012793177,0.3430803571428571
2018-06-04,0.3283945605845342,0.3641395120353694,0.3387354485277334,0.35318024791709,0.2786780383795309,0.2337053571428571
2018-06-05,0.3545768215952912,0.368462420173571,0.3413867575017997,0.3275756959967486,0.2938166311300639,0.2564732142857143
2018-06-06,0.315201948447331,0.368822662518421,0.3425982827945852,0.3537898801056696,0.2782515991471215,0.2314732142857143
2018-06-07,0.3604627562411203,0.3744555428197151,0.3500781346022154,0.3143669985775248,0.2914712153518123,0.2015625
2018-06-08,0.3363101278668561,0.3720648436220728,0.3528874686144714,0.3596829912619386,0.3183368869936034,0.234375
2018-06-09,0.3647249847777552,0.3669887014900928,0.3466191420996258,0.3355009144482829,0.3656716417910448,0.3810267857142857
2018-06-10,0.329003450375482,0.3629605370885866,0.3440556248134422,0.3639504165819955,0.3213219616204691,0.2946428571428571
2018-06-11,0.2695352141262431,0.3534632389061727,0.3402630238968976,0.3281853281853282,0.294456289978678,0.2448660714285714
2018-06-12,0.2890196874365739,0.3428852136892091,0.336909381419767,0.2686445844340581,0.3219616204690831,0.2607142857142857
2018-06-13,0.3076923076923077,0.3416734894383496,0.3364528646427758,0.2881528144686039,0.2805970149253731,0.2444196428571428
2018-06-14,0.327582707529937,0.3363681021778285,0.336628448018541,0.3068482015850436,0.3281449893390192,0.2582589285714285
2018-06-15,0.3448345849401258,0.3377435729490746,0.3360841395536673,0.3267628530786425,0.302771855010661,0.2863839285714286
2018-06-16,0.4053176375076111,0.344293433764532,0.3368742647446134,0.3440357650883967,0.3326226012793177,0.3359375
2018-06-17,0.4343413842094581,0.361290322580645,0.3438273664249471,0.4045925624872993,0.2950959488272921,0.2895089285714285
2018-06-18,0.3624923888776131,0.3762895038480433,0.3467771671378156,0.4336516968095915,0.2326226012793177,0.2613839285714285
2018-06-19,0.4148569108991272,0.3965940723759619,0.3519919933980645,0.3617150985572038,0.253091684434968,0.2901785714285714
2018-06-20,0.4347473107367566,0.4170951367283446,0.3623338542306815,0.4141434667750457,0.2727078891257996,0.246875
2018-06-21,0.3598538664501725,0.4223022760766335,0.3622811792179516,0.4340581182686446,0.2936034115138592,0.2966517857142857
